Node_ID,Timestamp,Data_Type,Data_Value,Encryption_Status,Access_Control_Level,Latency (ms),Energy_Consumption (mJ),Throughput (Mbps),Integrity_Verified
2457,2024-11-04 14:51:22.649443,Sensor_Data,620,Not_Encrypted,Doctor,39.95,0.603,11.33,Verified
2458,2024-11-04 14:51:32.649443,Sensor_Data,327,Not_Encrypted,Doctor,60.45,0.341,13.75,Verified
2459,2024-11-04 14:51:42.649443,Sensor_Data,655,Encrypted,Doctor,21.47,0.491,9.17,Verified
2460,2024-11-04 14:51:52.649443,Medical_Record,603,Encrypted,Nurse,52.25,0.452,9.54,Verified
2461,2024-11-04 14:52:02.649443,Sensor_Data,870,Not_Encrypted,Nurse,52.89,0.48,11.06,Verified
2462,2024-11-04 14:52:12.649443,Medical_Record,337,Encrypted,Nurse,62.27,0.58,8.95,Verified
2463,2024-11-04 14:52:22.649443,Sensor_Data,487,Encrypted,Admin,33.01,0.345,12.37,Verified
2464,2024-11-04 14:52:32.649443,Sensor_Data,332,Encrypted,Admin,44.36,0.53,8.44,Verified
2465,2024-11-04 14:52:42.649443,Sensor_Data,765,Encrypted,Doctor,46.09,0.46,11.45,Verified
2466,2024-11-04 14:52:52.649443,Sensor_Data,427,Not_Encrypted,Admin,40.18,0.448,9.94,Verified
2467,2024-11-04 14:53:02.649443,Sensor_Data,522,Not_Encrypted,Doctor,44.3,0.61,10.41,Verified
2468,2024-11-04 14:53:12.649443,Medical_Record,97,Not_Encrypted,Doctor,39.4,0.55,12.53,Verified
2469,2024-11-04 14:53:22.649443,Sensor_Data,707,Not_Encrypted,Nurse,37.21,0.435,10.62,Verified
2470,2024-11-04 14:53:32.649443,Sensor_Data,908,Not_Encrypted,Nurse,43.33,0.475,9.92,Verified
2471,2024-11-04 14:53:42.649443,Medical_Record,329,Encrypted,Admin,57.4,0.632,7.54,Verified
2472,2024-11-04 14:53:52.649443,Medical_Record,38,Not_Encrypted,Doctor,41.07,0.476,12.55,Verified
2473,2024-11-04 14:54:02.649443,Medical_Record,708,Encrypted,Admin,44.67,0.532,7.5,Verified
2474,2024-11-04 14:54:12.649443,Sensor_Data,544,Not_Encrypted,Admin,39.12,0.427,10.26,Verified
2475,2024-11-04 14:54:22.649443,Sensor_Data,763,Encrypted,Doctor,44.93,0.394,8.24,Verified
2476,2024-11-04 14:54:32.649443,Medical_Record,411,Encrypted,Nurse,32.22,0.263,6.48,Verified
2477,2024-11-04 14:54:42.649443,Medical_Record,254,Not_Encrypted,Admin,50.92,0.54,8.88,Verified
2478,2024-11-04 14:54:52.649443,Medical_Record,506,Encrypted,Doctor,55.55,0.377,8.13,Verified
2479,2024-11-04 14:55:02.649443,Medical_Record,868,Encrypted,Nurse,59.34,0.597,8.26,Verified
2480,2024-11-04 14:55:12.649443,Medical_Record,50,Not_Encrypted,Doctor,44.31,0.679,4.67,Verified
2481,2024-11-04 14:55:22.649443,Sensor_Data,221,Encrypted,Admin,41.28,0.502,12.01,Verified
2482,2024-11-04 14:55:32.649443,Sensor_Data,862,Encrypted,Doctor,61.07,0.466,9.52,Verified
2483,2024-11-04 14:55:42.649443,Medical_Record,609,Not_Encrypted,Nurse,39.11,0.486,10.02,Verified
2484,2024-11-04 14:55:52.649443,Medical_Record,416,Not_Encrypted,Nurse,53.71,0.43,7.82,Verified
2485,2024-11-04 14:56:02.649443,Medical_Record,248,Encrypted,Nurse,49.64,0.491,8.19,Verified
2486,2024-11-04 14:56:12.649443,Medical_Record,176,Not_Encrypted,Admin,58.66,0.389,11.99,Verified
2487,2024-11-04 14:56:22.649443,Sensor_Data,539,Not_Encrypted,Nurse,53.36,0.392,12.39,Verified
2488,2024-11-04 14:56:32.649443,Sensor_Data,298,Encrypted,Admin,55.58,0.608,9.13,Verified
2489,2024-11-04 14:56:42.649443,Medical_Record,319,Encrypted,Admin,55.31,0.477,13.39,Verified
2490,2024-11-04 14:56:52.649443,Medical_Record,585,Encrypted,Nurse,35.6,0.528,13.14,Verified
2491,2024-11-04 14:57:02.649443,Medical_Record,944,Encrypted,Admin,49.08,0.537,11.78,Corrupted
2492,2024-11-04 14:57:12.649443,Medical_Record,238,Not_Encrypted,Admin,56.98,0.594,9.51,Verified
2493,2024-11-04 14:57:22.649443,Sensor_Data,570,Not_Encrypted,Nurse,51.58,0.385,10.25,Verified
2494,2024-11-04 14:57:32.649443,Medical_Record,920,Encrypted,Nurse,56.44,0.327,11.8,Verified
2495,2024-11-04 14:57:42.649443,Medical_Record,571,Encrypted,Admin,45.15,0.578,10.52,Verified
2496,2024-11-04 14:57:52.649443,Sensor_Data,762,Encrypted,Doctor,62.18,0.601,8.76,Verified
2497,2024-11-04 14:58:02.649443,Sensor_Data,500,Encrypted,Doctor,43.81,0.449,12.1,Verified
2498,2024-11-04 14:58:12.649443,Medical_Record,237,Not_Encrypted,Admin,40.19,0.5,10.43,Verified
2499,2024-11-04 14:58:22.649443,Sensor_Data,943,Not_Encrypted,Doctor,46.89,0.697,12.64,Verified
2500,2024-11-04 14:58:32.649443,Sensor_Data,637,Not_Encrypted,Nurse,49.24,0.479,10.12,Verified
2501,2024-11-04 14:58:42.649443,Sensor_Data,318,Not_Encrypted,Doctor,54.68,0.183,10.45,Verified
2502,2024-11-04 14:58:52.649443,Medical_Record,266,Encrypted,Nurse,50.13,0.31,10.52,Verified
2503,2024-11-04 14:59:02.649443,Medical_Record,404,Encrypted,Doctor,45.82,0.386,9.33,Verified
2504,2024-11-04 14:59:12.649443,Medical_Record,85,Not_Encrypted,Admin,60.59,0.366,11.41,Verified
2505,2024-11-04 14:59:22.649443,Sensor_Data,984,Encrypted,Admin,55.77,0.505,11.8,Verified
2506,2024-11-04 14:59:32.649443,Medical_Record,341,Not_Encrypted,Admin,66.99,0.575,9.75,Verified
2507,2024-11-04 14:59:42.649443,Medical_Record,862,Not_Encrypted,Admin,44.9,0.41,9.39,Verified
2508,2024-11-04 14:59:52.649443,Medical_Record,151,Encrypted,Doctor,17.97,0.303,14.54,Corrupted
2509,2024-11-04 15:00:02.649443,Sensor_Data,448,Encrypted,Admin,36.37,0.476,9.21,Verified
2510,2024-11-04 15:00:12.649443,Medical_Record,259,Encrypted,Admin,50.28,0.539,8.19,Verified
2511,2024-11-04 15:00:22.649443,Sensor_Data,535,Not_Encrypted,Nurse,61.75,0.465,9.68,Verified
2512,2024-11-04 15:00:32.649443,Sensor_Data,622,Not_Encrypted,Admin,40.92,0.416,7.61,Verified
2513,2024-11-04 15:00:42.649443,Sensor_Data,878,Encrypted,Doctor,59.57,0.501,8.28,Verified
2514,2024-11-04 15:00:52.649443,Medical_Record,636,Not_Encrypted,Admin,39.57,0.541,8.18,Verified
2515,2024-11-04 15:01:02.649443,Medical_Record,701,Encrypted,Nurse,64.68,0.462,6.63,Verified
2516,2024-11-04 15:01:12.649443,Sensor_Data,54,Encrypted,Nurse,31.85,0.457,6.69,Verified
2517,2024-11-04 15:01:22.649443,Medical_Record,29,Encrypted,Nurse,63.48,0.435,9.91,Verified
2518,2024-11-04 15:01:32.649443,Sensor_Data,674,Encrypted,Nurse,48.57,0.695,12.97,Verified
2519,2024-11-04 15:01:42.649443,Sensor_Data,315,Not_Encrypted,Nurse,53.38,0.586,10.05,Verified
2520,2024-11-04 15:01:52.649443,Sensor_Data,535,Encrypted,Nurse,51.56,0.47,11.77,Verified
2521,2024-11-04 15:02:02.649443,Sensor_Data,506,Encrypted,Nurse,50.24,0.473,10.21,Verified
2522,2024-11-04 15:02:12.649443,Sensor_Data,557,Not_Encrypted,Doctor,43.71,0.577,10.6,Verified
2523,2024-11-04 15:02:22.649443,Medical_Record,578,Encrypted,Admin,66.01,0.505,11.13,Verified
2524,2024-11-04 15:02:32.649443,Sensor_Data,443,Not_Encrypted,Doctor,32.86,0.445,12.32,Verified
2525,2024-11-04 15:02:42.649443,Medical_Record,257,Encrypted,Nurse,46.91,0.465,11.86,Verified
2526,2024-11-04 15:02:52.649443,Medical_Record,551,Not_Encrypted,Nurse,40.67,0.473,17.03,Verified
2527,2024-11-04 15:03:02.649443,Sensor_Data,534,Not_Encrypted,Nurse,32.11,0.525,9.13,Verified
2528,2024-11-04 15:03:12.649443,Sensor_Data,124,Encrypted,Nurse,48.21,0.475,7.03,Verified
2529,2024-11-04 15:03:22.649443,Sensor_Data,213,Encrypted,Nurse,47.83,0.46,11.08,Verified
2530,2024-11-04 15:03:32.649443,Medical_Record,757,Not_Encrypted,Nurse,53.26,0.64,8.1,Verified
2531,2024-11-04 15:03:42.649443,Medical_Record,600,Not_Encrypted,Nurse,48.93,0.491,5.69,Verified
2532,2024-11-04 15:03:52.649443,Medical_Record,657,Encrypted,Nurse,47.27,0.576,7.12,Verified
2533,2024-11-04 15:04:02.649443,Medical_Record,158,Encrypted,Nurse,38.9,0.616,9.21,Verified
2534,2024-11-04 15:04:12.649443,Medical_Record,142,Encrypted,Doctor,39.01,0.564,13.96,Verified
2535,2024-11-04 15:04:22.649443,Medical_Record,15,Not_Encrypted,Admin,47.34,0.479,7.98,Verified
2536,2024-11-04 15:04:32.649443,Sensor_Data,64,Encrypted,Nurse,46.38,0.533,7.71,Verified
2537,2024-11-04 15:04:42.649443,Sensor_Data,556,Not_Encrypted,Admin,62.42,0.329,9.71,Verified
2538,2024-11-04 15:04:52.649443,Medical_Record,222,Encrypted,Doctor,60.64,0.536,7.26,Verified
2539,2024-11-04 15:05:02.649443,Medical_Record,763,Not_Encrypted,Nurse,52.75,0.732,11.54,Verified
2540,2024-11-04 15:05:12.649443,Sensor_Data,467,Not_Encrypted,Doctor,51.12,0.703,12.02,Verified
2541,2024-11-04 15:05:22.649443,Medical_Record,769,Encrypted,Admin,48.68,0.523,9.98,Verified
2542,2024-11-04 15:05:32.649443,Sensor_Data,638,Encrypted,Nurse,43.97,0.47,8.72,Verified
2543,2024-11-04 15:05:42.649443,Medical_Record,918,Encrypted,Doctor,53.6,0.413,11.99,Verified
2544,2024-11-04 15:05:52.649443,Sensor_Data,668,Not_Encrypted,Nurse,41.72,0.53,9.05,Verified
2545,2024-11-04 15:06:02.649443,Medical_Record,526,Not_Encrypted,Doctor,50.18,0.297,10.68,Verified
2546,2024-11-04 15:06:12.649443,Sensor_Data,85,Not_Encrypted,Nurse,44.65,0.554,9.09,Verified
2547,2024-11-04 15:06:22.649443,Medical_Record,74,Encrypted,Nurse,46.32,0.45,11.95,Verified
2548,2024-11-04 15:06:32.649443,Medical_Record,352,Not_Encrypted,Doctor,55.36,0.598,11.37,Verified
2549,2024-11-04 15:06:42.649443,Sensor_Data,143,Not_Encrypted,Doctor,55.63,0.377,12.91,Verified
2550,2024-11-04 15:06:52.649443,Medical_Record,523,Encrypted,Nurse,64.69,0.435,11.14,Verified
2551,2024-11-04 15:07:02.649443,Sensor_Data,884,Encrypted,Doctor,74.59,0.393,8.29,Corrupted
2552,2024-11-04 15:07:12.649443,Sensor_Data,604,Encrypted,Doctor,57.29,0.396,7.71,Verified
2553,2024-11-04 15:07:22.649443,Medical_Record,154,Not_Encrypted,Doctor,20.43,0.613,13.37,Verified
2554,2024-11-04 15:07:32.649443,Sensor_Data,231,Not_Encrypted,Admin,72.35,0.147,13.31,Verified
2555,2024-11-04 15:07:42.649443,Medical_Record,844,Not_Encrypted,Doctor,43.07,0.411,9.19,Verified
2556,2024-11-04 15:07:52.649443,Sensor_Data,408,Encrypted,Admin,44.31,0.506,10.54,Verified
2557,2024-11-04 15:08:02.649443,Medical_Record,853,Encrypted,Doctor,40.63,0.526,11.13,Verified
2558,2024-11-04 15:08:12.649443,Medical_Record,669,Not_Encrypted,Nurse,54.17,0.346,10.56,Verified
2559,2024-11-04 15:08:22.649443,Medical_Record,842,Encrypted,Doctor,38.63,0.479,6.88,Verified
2560,2024-11-04 15:08:32.649443,Sensor_Data,831,Not_Encrypted,Admin,61.03,0.461,9.44,Verified
2561,2024-11-04 15:08:42.649443,Sensor_Data,220,Encrypted,Doctor,47.06,0.678,11.76,Verified
2562,2024-11-04 15:08:52.649443,Sensor_Data,885,Not_Encrypted,Doctor,45.06,0.429,7.38,Verified
2563,2024-11-04 15:09:02.649443,Sensor_Data,453,Encrypted,Nurse,44.35,0.421,9.92,Verified
2564,2024-11-04 15:09:12.649443,Sensor_Data,288,Encrypted,Nurse,51.84,0.447,12.71,Verified
2565,2024-11-04 15:09:22.649443,Sensor_Data,561,Not_Encrypted,Nurse,55.86,0.505,10.27,Verified
2566,2024-11-04 15:09:32.649443,Sensor_Data,608,Encrypted,Admin,30.67,0.495,7.98,Verified
2567,2024-11-04 15:09:42.649443,Medical_Record,242,Encrypted,Doctor,48.65,0.544,12.48,Verified
2568,2024-11-04 15:09:52.649443,Medical_Record,938,Not_Encrypted,Nurse,51.43,0.636,13.01,Verified
2569,2024-11-04 15:10:02.649443,Sensor_Data,711,Encrypted,Doctor,54.29,0.409,8.74,Verified
2570,2024-11-04 15:10:12.649443,Sensor_Data,19,Encrypted,Doctor,56.73,0.519,8.56,Verified
2571,2024-11-04 15:10:22.649443,Medical_Record,846,Not_Encrypted,Admin,51.3,0.597,9.28,Verified
2572,2024-11-04 15:10:32.649443,Medical_Record,852,Not_Encrypted,Nurse,46.94,0.411,11.71,Corrupted
2573,2024-11-04 15:10:42.649443,Medical_Record,284,Encrypted,Admin,48.91,0.448,10.72,Verified
2574,2024-11-04 15:10:52.649443,Sensor_Data,247,Encrypted,Nurse,57.38,0.427,8.21,Verified
2575,2024-11-04 15:11:02.649443,Sensor_Data,626,Encrypted,Nurse,56.7,0.514,7.06,Verified
2576,2024-11-04 15:11:12.649443,Medical_Record,758,Not_Encrypted,Admin,72.37,0.524,15.75,Verified
2577,2024-11-04 15:11:22.649443,Sensor_Data,810,Encrypted,Nurse,61.88,0.488,9.37,Verified
2578,2024-11-04 15:11:32.649443,Medical_Record,976,Encrypted,Admin,44.13,0.46,7.79,Verified
2579,2024-11-04 15:11:42.649443,Sensor_Data,382,Not_Encrypted,Nurse,61.53,0.504,11.48,Verified
2580,2024-11-04 15:11:52.649443,Sensor_Data,436,Not_Encrypted,Nurse,49.48,0.449,6.12,Verified
2581,2024-11-04 15:12:02.649443,Medical_Record,13,Not_Encrypted,Nurse,55.69,0.601,8.56,Verified
2582,2024-11-04 15:12:12.649443,Sensor_Data,851,Encrypted,Doctor,40.03,0.562,11.2,Verified
2583,2024-11-04 15:12:22.649443,Sensor_Data,923,Not_Encrypted,Admin,45.74,0.474,9.2,Verified
2584,2024-11-04 15:12:32.649443,Medical_Record,48,Encrypted,Nurse,56.82,0.529,10.49,Verified
2585,2024-11-04 15:12:42.649443,Medical_Record,929,Not_Encrypted,Nurse,42.37,0.52,7.61,Verified
2586,2024-11-04 15:12:52.649443,Sensor_Data,235,Not_Encrypted,Admin,60.46,0.426,12.05,Verified
2587,2024-11-04 15:13:02.649443,Medical_Record,818,Encrypted,Nurse,38.68,0.532,14.44,Verified
2588,2024-11-04 15:13:12.649443,Sensor_Data,623,Not_Encrypted,Doctor,52.7,0.64,13.52,Verified
2589,2024-11-04 15:13:22.649443,Sensor_Data,848,Not_Encrypted,Admin,55.63,0.619,7.15,Verified
2590,2024-11-04 15:13:32.649443,Sensor_Data,212,Not_Encrypted,Doctor,68.98,0.439,9.85,Verified
2591,2024-11-04 15:13:42.649443,Sensor_Data,502,Not_Encrypted,Nurse,60.08,0.338,11.71,Verified
2592,2024-11-04 15:13:52.649443,Medical_Record,521,Encrypted,Admin,45.04,0.414,7.05,Verified
2593,2024-11-04 15:14:02.649443,Sensor_Data,553,Not_Encrypted,Admin,44.42,0.538,10.47,Verified
2594,2024-11-04 15:14:12.649443,Sensor_Data,857,Encrypted,Doctor,63.02,0.507,8.67,Verified
2595,2024-11-04 15:14:22.649443,Medical_Record,162,Not_Encrypted,Nurse,58.25,0.48,9.63,Verified
2596,2024-11-04 15:14:32.649443,Medical_Record,745,Encrypted,Doctor,56.24,0.536,10.38,Verified
2597,2024-11-04 15:14:42.649443,Medical_Record,141,Encrypted,Admin,50.6,0.458,8.96,Verified
2598,2024-11-04 15:14:52.649443,Medical_Record,393,Not_Encrypted,Admin,54.86,0.394,11.12,Verified
2599,2024-11-04 15:15:02.649443,Medical_Record,183,Encrypted,Nurse,51.75,0.583,12.3,Verified
2600,2024-11-04 15:15:12.649443,Sensor_Data,757,Encrypted,Doctor,63.09,0.456,10.88,Verified
2601,2024-11-04 15:15:22.649443,Medical_Record,679,Encrypted,Doctor,47.29,0.676,9.33,Verified
2602,2024-11-04 15:15:32.649443,Sensor_Data,358,Not_Encrypted,Admin,62.86,0.511,10.98,Verified
2603,2024-11-04 15:15:42.649443,Medical_Record,147,Not_Encrypted,Nurse,57.04,0.636,12.45,Verified
2604,2024-11-04 15:15:52.649443,Medical_Record,395,Not_Encrypted,Nurse,54.63,0.517,11.7,Verified
2605,2024-11-04 15:16:02.649443,Medical_Record,88,Encrypted,Doctor,52.76,0.351,10.16,Verified
2606,2024-11-04 15:16:12.649443,Sensor_Data,93,Encrypted,Doctor,42.86,0.623,14.17,Verified
2607,2024-11-04 15:16:22.649443,Medical_Record,547,Encrypted,Admin,60.92,0.665,7.43,Verified
2608,2024-11-04 15:16:32.649443,Medical_Record,580,Not_Encrypted,Nurse,51.81,0.457,10.18,Verified
2609,2024-11-04 15:16:42.649443,Medical_Record,580,Encrypted,Doctor,55.95,0.563,11.06,Verified
2610,2024-11-04 15:16:52.649443,Medical_Record,719,Not_Encrypted,Nurse,56.0,0.459,10.02,Verified
2611,2024-11-04 15:17:02.649443,Sensor_Data,275,Not_Encrypted,Admin,60.39,0.485,11.78,Verified
2612,2024-11-04 15:17:12.649443,Medical_Record,339,Encrypted,Nurse,44.85,0.42,9.59,Verified
2613,2024-11-04 15:17:22.649443,Medical_Record,555,Encrypted,Doctor,26.74,0.522,8.49,Verified
2614,2024-11-04 15:17:32.649443,Sensor_Data,249,Encrypted,Doctor,44.37,0.796,6.92,Verified
2615,2024-11-04 15:17:42.649443,Medical_Record,523,Not_Encrypted,Nurse,48.25,0.49,12.54,Verified
2616,2024-11-04 15:17:52.649443,Medical_Record,428,Encrypted,Nurse,52.89,0.581,10.75,Verified
2617,2024-11-04 15:18:02.649443,Sensor_Data,188,Not_Encrypted,Doctor,50.26,0.375,9.8,Verified
2618,2024-11-04 15:18:12.649443,Sensor_Data,433,Encrypted,Doctor,50.11,0.431,12.81,Verified
2619,2024-11-04 15:18:22.649443,Sensor_Data,80,Not_Encrypted,Admin,44.7,0.513,10.81,Verified
2620,2024-11-04 15:18:32.649443,Sensor_Data,137,Not_Encrypted,Doctor,32.38,0.547,10.73,Verified
2621,2024-11-04 15:18:42.649443,Medical_Record,669,Encrypted,Nurse,51.25,0.761,7.73,Verified
2622,2024-11-04 15:18:52.649443,Sensor_Data,14,Encrypted,Doctor,47.69,0.494,5.62,Verified
2623,2024-11-04 15:19:02.649443,Sensor_Data,177,Encrypted,Nurse,56.07,0.483,12.96,Verified
2624,2024-11-04 15:19:12.649443,Medical_Record,540,Not_Encrypted,Nurse,37.84,0.654,7.94,Verified
2625,2024-11-04 15:19:22.649443,Sensor_Data,330,Encrypted,Doctor,65.31,0.425,10.58,Verified
2626,2024-11-04 15:19:32.649443,Sensor_Data,494,Not_Encrypted,Nurse,59.34,0.525,8.39,Verified
2627,2024-11-04 15:19:42.649443,Medical_Record,475,Not_Encrypted,Admin,34.11,0.666,8.18,Verified
2628,2024-11-04 15:19:52.649443,Medical_Record,34,Encrypted,Doctor,58.56,0.447,11.32,Verified
2629,2024-11-04 15:20:02.649443,Sensor_Data,704,Encrypted,Nurse,37.9,0.525,14.38,Verified
2630,2024-11-04 15:20:12.649443,Sensor_Data,801,Encrypted,Nurse,44.97,0.598,8.44,Verified
2631,2024-11-04 15:20:22.649443,Sensor_Data,393,Encrypted,Admin,40.96,0.296,9.19,Verified
2632,2024-11-04 15:20:32.649443,Sensor_Data,409,Encrypted,Nurse,47.0,0.617,12.11,Verified
2633,2024-11-04 15:20:42.649443,Medical_Record,959,Encrypted,Admin,49.38,0.416,10.81,Verified
2634,2024-11-04 15:20:52.649443,Sensor_Data,752,Not_Encrypted,Doctor,49.83,0.408,9.07,Verified
2635,2024-11-04 15:21:02.649443,Medical_Record,536,Not_Encrypted,Admin,55.23,0.484,11.24,Verified
2636,2024-11-04 15:21:12.649443,Sensor_Data,7,Not_Encrypted,Doctor,34.06,0.525,10.54,Verified
2637,2024-11-04 15:21:22.649443,Medical_Record,238,Encrypted,Nurse,54.97,0.497,8.91,Verified
2638,2024-11-04 15:21:32.649443,Sensor_Data,579,Encrypted,Admin,48.47,0.574,10.35,Verified
2639,2024-11-04 15:21:42.649443,Sensor_Data,213,Encrypted,Doctor,44.65,0.358,10.85,Verified
2640,2024-11-04 15:21:52.649443,Medical_Record,411,Encrypted,Admin,48.92,0.352,9.79,Verified
2641,2024-11-04 15:22:02.649443,Sensor_Data,364,Encrypted,Doctor,54.55,0.434,9.59,Verified
2642,2024-11-04 15:22:12.649443,Sensor_Data,190,Not_Encrypted,Admin,59.29,0.563,11.01,Verified
2643,2024-11-04 15:22:22.649443,Medical_Record,827,Not_Encrypted,Nurse,54.86,0.36,11.54,Verified
2644,2024-11-04 15:22:32.649443,Medical_Record,391,Encrypted,Admin,44.6,0.401,8.3,Verified
2645,2024-11-04 15:22:42.649443,Medical_Record,124,Encrypted,Admin,35.21,0.405,10.57,Verified
2646,2024-11-04 15:22:52.649443,Medical_Record,886,Not_Encrypted,Nurse,42.49,0.439,7.13,Verified
2647,2024-11-04 15:23:02.649443,Medical_Record,590,Not_Encrypted,Doctor,44.27,0.692,10.63,Verified
2648,2024-11-04 15:23:12.649443,Medical_Record,892,Encrypted,Doctor,47.18,0.471,9.0,Verified
2649,2024-11-04 15:23:22.649443,Sensor_Data,681,Not_Encrypted,Nurse,37.95,0.307,8.69,Verified
2650,2024-11-04 15:23:32.649443,Medical_Record,550,Encrypted,Admin,62.47,0.487,6.59,Verified
2651,2024-11-04 15:23:42.649443,Sensor_Data,694,Encrypted,Nurse,47.3,0.477,9.21,Verified
2652,2024-11-04 15:23:52.649443,Sensor_Data,824,Not_Encrypted,Nurse,51.72,0.485,9.39,Verified
2653,2024-11-04 15:24:02.649443,Medical_Record,566,Not_Encrypted,Admin,67.49,0.506,12.28,Verified
2654,2024-11-04 15:24:12.649443,Sensor_Data,805,Encrypted,Nurse,58.6,0.499,10.72,Verified
2655,2024-11-04 15:24:22.649443,Sensor_Data,185,Not_Encrypted,Doctor,61.7,0.556,9.24,Verified
2656,2024-11-04 15:24:32.649443,Medical_Record,210,Not_Encrypted,Doctor,38.53,0.495,7.25,Verified
2657,2024-11-04 15:24:42.649443,Sensor_Data,995,Encrypted,Doctor,54.78,0.392,10.84,Verified
2658,2024-11-04 15:24:52.649443,Medical_Record,341,Encrypted,Admin,29.03,0.452,10.41,Verified
2659,2024-11-04 15:25:02.649443,Sensor_Data,620,Not_Encrypted,Admin,31.31,0.549,8.37,Verified
2660,2024-11-04 15:25:12.649443,Sensor_Data,943,Encrypted,Nurse,49.3,0.542,10.0,Verified
2661,2024-11-04 15:25:22.649443,Medical_Record,290,Encrypted,Nurse,62.02,0.475,9.86,Verified
2662,2024-11-04 15:25:32.649443,Sensor_Data,610,Not_Encrypted,Nurse,66.42,0.534,10.65,Verified
2663,2024-11-04 15:25:42.649443,Medical_Record,632,Not_Encrypted,Nurse,44.35,0.62,7.17,Verified
2664,2024-11-04 15:25:52.649443,Sensor_Data,668,Encrypted,Doctor,51.58,0.554,6.13,Verified
2665,2024-11-04 15:26:02.649443,Medical_Record,166,Not_Encrypted,Admin,45.79,0.728,10.53,Verified
2666,2024-11-04 15:26:12.649443,Medical_Record,712,Encrypted,Doctor,70.04,0.549,8.47,Verified
2667,2024-11-04 15:26:22.649443,Medical_Record,416,Not_Encrypted,Doctor,35.68,0.478,11.2,Verified
2668,2024-11-04 15:26:32.649443,Medical_Record,569,Not_Encrypted,Nurse,41.55,0.413,10.67,Verified
2669,2024-11-04 15:26:42.649443,Medical_Record,336,Not_Encrypted,Nurse,42.5,0.568,10.95,Verified
2670,2024-11-04 15:26:52.649443,Sensor_Data,93,Not_Encrypted,Admin,64.32,0.524,9.71,Verified
2671,2024-11-04 15:27:02.649443,Sensor_Data,434,Not_Encrypted,Doctor,52.41,0.581,9.76,Verified
2672,2024-11-04 15:27:12.649443,Sensor_Data,168,Encrypted,Admin,44.4,0.722,7.7,Verified
2673,2024-11-04 15:27:22.649443,Sensor_Data,282,Encrypted,Doctor,35.69,0.371,9.04,Corrupted
2674,2024-11-04 15:27:32.649443,Medical_Record,21,Encrypted,Nurse,44.13,0.393,11.56,Verified
2675,2024-11-04 15:27:42.649443,Sensor_Data,899,Not_Encrypted,Admin,37.98,0.487,11.86,Verified
2676,2024-11-04 15:27:52.649443,Medical_Record,289,Encrypted,Nurse,41.12,0.579,10.98,Verified
2677,2024-11-04 15:28:02.649443,Sensor_Data,207,Not_Encrypted,Nurse,41.67,0.558,9.42,Verified
2678,2024-11-04 15:28:12.649443,Sensor_Data,177,Not_Encrypted,Nurse,49.15,0.48,10.67,Verified
2679,2024-11-04 15:28:22.649443,Medical_Record,249,Not_Encrypted,Admin,47.81,0.526,11.76,Verified
2680,2024-11-04 15:28:32.649443,Sensor_Data,557,Encrypted,Admin,51.94,0.557,9.76,Verified
2681,2024-11-04 15:28:42.649443,Sensor_Data,396,Not_Encrypted,Admin,72.07,0.295,12.64,Verified
2682,2024-11-04 15:28:52.649443,Sensor_Data,691,Not_Encrypted,Nurse,51.45,0.447,13.61,Verified
2683,2024-11-04 15:29:02.649443,Sensor_Data,94,Encrypted,Doctor,51.46,0.453,9.41,Verified
2684,2024-11-04 15:29:12.649443,Sensor_Data,888,Encrypted,Admin,52.85,0.372,11.73,Verified
2685,2024-11-04 15:29:22.649443,Sensor_Data,228,Encrypted,Doctor,45.52,0.534,11.23,Verified
2686,2024-11-04 15:29:32.649443,Sensor_Data,413,Not_Encrypted,Admin,53.35,0.599,11.81,Verified
2687,2024-11-04 15:29:42.649443,Sensor_Data,258,Not_Encrypted,Nurse,55.64,0.6,7.49,Verified
2688,2024-11-04 15:29:52.649443,Sensor_Data,928,Encrypted,Nurse,48.88,0.334,11.38,Corrupted
2689,2024-11-04 15:30:02.649443,Medical_Record,905,Not_Encrypted,Doctor,53.48,0.558,9.35,Verified
2690,2024-11-04 15:30:12.649443,Medical_Record,246,Encrypted,Doctor,69.71,0.493,13.59,Verified
